beh,edist,repeated
3.731394649,5.295661206,0
3.340152965,5.301903755,0
5.586438695,5.653446781,0
4.468425839,5.671870553,0
4.518486251,5.649313255,0
5.141270312,5.625102424,0
4.687267342,5.683778109,0
5.934761746,5.720746667,0
4.387645377,5.640604085,0
3.70617174,5.584634506,0
3.895807733,5.608091044,0
4.081701257,5.645941693,0
4.067383162,5.593999098,0
5.220804671,5.576766612,0
5.247107301,5.556342333,0
4.213901374,5.603341035,0
4.688277116,5.579791328,0
4.956779314,5.567687766,0
3.759826656,5.560137892,0
5.52899686,5.536665863,0
2.656499245,5.721447707,0
2.594855176,5.71724146,0
2.626942274,5.667110123,0
3.146456367,5.691024026,0
3.819557187,5.711304524,0
3.744485545,5.777067391,0
1.908547224,5.639393212,0
1.796738182,5.577521019,0
1.778244472,5.659819383,0
2.606123042,5.617031385,0
3.191342456,5.571412818,0
2.953304524,5.606122145,0
2.838143595,5.661396801,0
2.842699753,5.739598056,0
3.435990018,5.696083191,0
3.097721992,5.722089454,0
3.884800391,5.723417584,0
3.115523212,5.655055473,0
3.318651979,5.149689907,0
4.363690312,5.258661645,0
3.373731772,5.23808408,0
4.09582582,5.229233329,0
3.189407227,5.258289648,0
3.518872593,5.182784936,0
3.236863221,5.305002584,0
3.582108672,5.254275103,0
3.195892829,5.260697441,0
3.410364136,5.324448355,0
3.008350774,5.231749076,0
3.133010064,5.288291547,0
3.153816776,5.374910696,0
4.204286736,5.314837683,0
3.580545228,5.366840791,0
3.646760709,5.303607134,0
4.065183057,5.35853446,0
3.076418157,5.394486512,0
6.233702218,4.739757145,0
5.952955676,4.741045537,0
6.197929606,4.710689724,0
6.1144432,4.716180562,0
5.554446412,4.718088533,0
5.531029242,4.747835264,0
5.425354695,4.376977795,0
5.287753461,4.348150433,0
5.835456026,4.386594372,0
4.864133912,4.353416238,0
5.74725686,4.367977731,0
5.068957751,4.401996334,0
5.587447565,4.580230939,0
5.960026905,4.612123522,0
6.293779951,4.596198884,0
6.19983176,4.627157935,0
5.875133141,4.613437637,0
5.381808733,4.562963432,0
3.81489845,5.840144487,0
4.334905055,5.829961509,0
4.018840339,5.870349247,0
4.168639786,5.927963492,0
3.299110941,5.818620211,0
3.701303001,5.913720193,0
3.671663833,5.730490413,0
3.273161707,5.786637509,0
3.034781787,5.711825901,0
4.106804729,5.726722439,0
3.091341932,5.764550313,0
3.251229013,5.691145043,0
3.935955184,5.765917508,0
3.403254463,5.761151955,0
4.660779304,5.839107107,0
4.499943229,5.730442828,0
3.463962175,5.761751021,0
3.658602078,5.751661631,0
4.121671229,5.153816244,0
3.538583629,5.184473211,0
3.148710193,5.163693966,0
3.096565535,5.143091922,0
2.763669301,5.134473981,0
2.325914567,5.434558673,0
2.397488112,5.364605573,0
2.78384432,5.380021356,0
3.025556985,5.394717066,0
2.418686793,5.387727139,0
2.824927572,5.239531736,0
2.616763448,5.26639292,0
2.39924426,5.306621504,0
3.35514504,5.244215615,0
2.46578342,5.279422139,0
3.37111508,3.956173677,0
3.438338784,4.106517953,0
3.722897838,4.076124474,0
3.323552654,3.971164525,0
2.002655878,3.975738432,0
3.143966564,3.987654256,0
2.067974201,4.003976966,0
3.418790976,3.996638687,0
2.214006851,3.992661766,0
2.831499001,3.999907332,0
2.331950638,3.997323961,0
1.980046143,4.035591497,0
3.415554284,4.139546929,0
3.868567392,4.056251593,0
3.496326526,4.080086617,0
3.277866388,4.118766377,0
3.539193886,4.125142015,0
2.195846156,4.092981917,0
4.311444963,4.86821062,0
3.762102536,4.902039831,0
3.773843951,4.870977474,0
3.634600892,4.897997088,0
3.71837366,4.916487092,0
3.227188123,4.636509041,0
3.083822405,4.68960855,0
3.240868072,4.67273617,0
3.45590359,4.704638979,0
3.77709808,4.684896782,0
3.303463179,4.599435546,0
3.996955641,4.553352422,0
3.96381476,4.589916666,0
3.5117965,4.57757312,0
3.686696274,4.550591545,0
2.621132103,4.427249038,0
4.681835263,4.366588985,0
3.758714539,4.382343161,0
3.498795752,4.30616543,0
2.046163323,4.379937044,0
4.021104126,4.378038657,0
1.339726664,4.467732949,0
3.16397212,4.44499096,0
3.101667489,4.512505472,0
1.675692793,4.545042726,0
1.477942003,4.517250001,0
3.848238931,4.570992552,0
1.957718634,4.580316355,0
4.771320487,4.63107754,0
5.521948643,4.555285059,0
1.835366078,4.588841966,0
1.477942003,4.555953055,0
3.332640541,4.490468334,0
3.084495873,4.915225482,0
2.685393748,4.825838987,0
2.539131712,4.839811045,0
2.31851545,4.818184672,0
3.103347718,4.824961443,0
3.675180084,4.869911627,0
2.649842747,4.982191169,0
2.49645608,5.0534,0
2.231383661,4.943632248,0
2.001981138,4.985099283,0
3.016326336,4.962154344,0
3.407276432,4.980857609,0
3.769749404,5.131965873,0
3.425014042,5.189509402,0
3.858993013,5.22323712,0
3.202116297,5.160796563,0
3.369881232,5.146041722,0
3.69005903,5.143181464,0
3.331751892,4.656664473,0
2.638138128,4.561904192,0
2.557353655,4.651765242,0
2.535198274,4.649192511,0
2.548559878,4.579656661,0
3.369106749,4.642291342,0
3.070761892,5.014867225,0
2.834097328,5.105161711,0
2.530831803,5.008331219,0
2.66970506,4.998402025,0
2.548559878,5.0009169,0
3.288573071,4.995960164,0
2.488687057,4.754993582,0
3.632802016,4.758724137,0
2.309476341,4.766537393,0
2.488687057,4.78611322,0
2.593997778,4.854911791,0
3.288573071,4.830352948,0
2.880494662,4.505886072,0
4.770472806,4.4742286,0
2.495760517,4.542830748,0
3.552756151,4.473410754,0
2.718388883,4.506905385,0
2.324560592,4.82519122,0
2.78733046,4.850596321,0
1.76444334,4.80253828,0
2.251766876,4.806808088,0
2.139082057,4.821284092,0
3.423822436,4.597858766,0
3.480226719,4.577815344,0
1.874936234,4.593278292,0
3.08986563,4.633795281,0
2.686045916,4.569586174,0
1.605965496,0.118529476,1
0.87710475,0.102279376,1
1.077718184,0.102012453,1
0.967917903,0.583204085,1
1.894528425,0.592712273,1
1.460349633,0.612472215,1
1.451243054,0.641397649,1
1.99135148,0.582960352,1
4.416864547,4.940668802,0
3.909534244,4.921939459,0
3.500929597,4.940525638,0
3.379910139,4.922613066,0
3.248300585,4.935381754,0
3.516544934,4.964210233,0
4.145553737,5.062789546,0
3.392974392,4.985963679,0
4.445542963,5.060133544,0
3.697283695,5.023317827,0
3.696892878,5.046871192,0
2.984201992,5.010379383,0
4.274733111,5.335287006,0
3.16839514,5.407289105,0
4.181404143,5.330991473,0
4.273905837,5.359719994,0
3.434643294,5.34291539,0
3.247687534,5.3489374,0
5.425568555,5.695897988,0
4.37437509,5.714803155,0
4.379887556,5.691997769,0
4.560908455,5.667958866,0
4.950706907,5.726275943,0
5.727252455,5.763942435,0
3.862466466,5.682876072,0
3.414353938,5.627357981,0
3.737562841,5.65112228,0
3.681653142,5.688552677,0
4.16979407,5.63613239,0
4.761727013,5.618867198,0
4.701239655,5.597778436,0
3.751075353,5.644151326,0
4.346885594,5.62069306,0
4.346885594,5.608334662,0
3.62334767,5.602057977,0
5.060302321,5.577599407,0
2.810979986,5.739068548,0
2.867982451,5.733675222,0
2.850402067,5.684137968,0
3.073907131,5.707440173,0
3.508091734,5.726805346,0
3.674520296,5.793150172,0
1.69131878,5.655496014,0
1.985302995,5.594099662,0
1.857808267,5.676301103,0
2.005501359,5.634075728,0
2.558090573,5.588177054,0
2.369871794,5.622060129,0
2.671216758,5.676178409,0
2.667726755,5.754665702,0
3.425353607,5.711274956,0
2.785804733,5.736757108,0
3.541367091,5.73955939,0
2.833395985,5.671052382,0
3.348073781,5.180954054,0
4.164027305,5.288445604,0
3.550350527,5.26792409,0
3.964914768,5.258221064,0
3.023474176,5.286906556,0
3.621289193,5.213305323,0
3.348073781,5.336367261,0
3.258531334,5.284672465,0
3.358701498,5.291211039,0
3.383552583,5.35493772,0
2.727565263,5.263563184,0
3.089259082,5.318121911,0
2.784836612,5.403829775,0
3.706985682,5.34606418,0
3.481834081,5.397350697,0
3.28880836,5.336166896,0
3.823833986,5.389518015,0
2.888666617,5.425899628,0
6.153735691,4.779680108,0
5.890249631,4.782092829,0
6.427241002,4.750949699,0
5.609577466,4.756493421,0
5.309539408,4.757341085,0
5.445121685,4.789079785,0
5.170138783,4.415671511,0
5.126697575,4.384982835,0
6.00832082,4.426437613,0
4.988467539,4.392753918,0
5.419113739,4.407797812,0
4.966332022,4.439916493,0
5.590872247,4.619112433,0
5.647937023,4.651608338,0
6.144110025,4.633584158,0
5.833795109,4.665095296,0
5.675522138,4.651946287,0
5.145994753,4.60117052,0
3.805458389,5.890884198,0
4.458675604,5.88037945,0
4.392500292,5.920617051,0
3.962485642,5.978255211,0
3.185053936,5.868498478,0
3.271878799,5.963807202,0
3.805458389,5.781197468,0
3.393490671,5.836590136,0
3.167699899,5.762088038,0
3.842618658,5.776851584,0
3.032691865,5.81513405,0
3.099742107,5.741529064,0
3.857931976,5.811821892,0
3.578853734,5.807151634,0
4.799242766,5.885526134,0
4.270398897,5.776578245,0
3.33873686,5.808643498,0
3.288582959,5.798018401,0
4.277620965,5.157152285,0
3.631266813,5.186833363,0
3.383769811,5.165581095,0
3.181146876,5.145682705,0
2.693394763,5.137993321,0
2.5584872,5.429982769,0
2.088539813,5.36055964,0
2.783099446,5.3767318,0
2.826574865,5.391690486,0
1.959576386,5.383272354,0
3.095727379,5.242706443,0
2.542636766,5.26944105,0
2.389299908,5.309365707,0
3.249594233,5.246821113,0
2.320568722,5.281701923,0
3.722897838,3.961228749,0
3.624103734,4.110716326,0
4.269784814,4.079295101,0
3.376081656,3.975314052,0
2.046623182,3.980970705,0
3.496326526,3.991045873,0
2.383615455,4.011753495,0
3.679164777,4.003042706,0
2.479941577,4.000964483,0
2.931539376,4.007709714,0
2.203463366,4.002618967,0
2.331950638,4.041793852,0
3.654765565,4.144602886,0
3.884987432,4.06187383,0
3.780865699,4.086486258,0
3.37111508,4.123617928,0
3.610207263,4.131829447,0
2.5263855,4.100550249,0
4.57949816,4.933310993,0
3.817476988,4.967089318,0
3.869787609,4.935250327,0
3.505953078,4.963149026,0
3.517465282,4.980850168,0
3.096487388,4.701159644,0
3.080211478,4.754698571,0
3.209659757,4.73844343,0
3.109038944,4.769525619,0
3.310816258,4.750203863,0
3.376598502,4.653696367,0
4.152480334,4.606478136,0
3.974507802,4.643774235,0
3.291573826,4.63236406,0
3.522225501,4.604018453,0
2.937588081,4.460870451,0
4.547878878,4.400660116,0
3.673908019,4.419198831,0
3.87926271,4.341217621,0
2.537433687,4.414599758,0
3.632208223,4.412294413,0
2.056159531,4.504848002,0
2.532253768,4.483028354,0
2.454174856,4.550293144,0
1.815625184,4.582154904,0
2.184723109,4.553960992,0
3.290759726,4.609302083,0
2.263717837,4.619597784,0
4.505663897,4.669000343,0
4.863351115,4.590395504,0
1.70208341,4.6261538,0
2.184723109,4.594085127,0
2.711320913,4.52819667,0
3.364182035,4.935247676,0
2.931233062,4.844343461,0
2.516510353,4.858852506,0
2.733408357,4.83641164,0
2.840028896,4.842840891,0
3.130226731,4.890162638,0
2.917827366,4.999231832,0
2.681271883,5.071357515,0
2.032065399,4.961648824,0
2.258414124,5.002645339,0
2.58563303,4.979899748,0
3.014223618,4.99787042,0
3.745093428,5.151828382,0
3.253682479,5.20923667,0
3.320284548,5.242725175,0
3.134405356,5.18174662,0
3.136011621,5.166500835,0
3.214306787,5.162119125,0
3.873542394,4.696168658,0
3.11516505,4.60223178,0
3.040083775,4.692199974,0
3.065342104,4.689737838,0
3.094600958,4.618974346,0
3.345912337,4.681185341,0
3.440514785,5.054445768,0
3.442226469,5.144482326,0
2.893396534,5.04707212,0
3.18431929,5.037195918,0
3.094600958,5.040716394,0
3.181633933,5.035524852,0
2.619581534,4.795570877,0
3.304084396,4.799367229,0
2.535198274,4.806510402,0
2.619581534,4.826456592,0
2.699104094,4.895283552,0
2.917926002,4.871318053,0
2.724545574,4.516266377,0
4.797736103,4.486735468,0
2.965333943,4.552444034,0
3.236241622,4.48422649,0
2.850087032,4.518684409,0
2.004663236,4.840556195,0
2.5355117,4.865402196,0
2.248228877,4.819471883,0
1.936814367,4.823034053,0
1.970194611,4.835756139,0
3.065246294,4.622274963,0
3.195318131,4.600628317,0
1.961671822,4.616102623,0
2.68313303,4.656623283,0
2.54007953,4.593158189,0
0.968385927,0.125252344,1
2.654447021,0.178130806,1
0.838569048,0.60529441,1
1.604554141,0.604610584,1
0.333765594,0.62853802,1
1.076456118,0.656734865,1
2.212276955,0.601986522,1
4.70988337,4.919972975,0
3.694709156,4.900627154,0
3.248300585,4.920054992,0
3.14270681,4.902197464,0
3.742279478,4.91410912,0
3.373261373,4.943291281,0
4.184779527,5.042369131,0
3.128597676,4.964614274,0
3.852375401,5.040413989,0
3.035995987,5.002527678,0
4.099836572,5.026693008,0
2.938017554,4.989914196,0
4.341250354,5.311464222,0
2.410654041,5.384815038,0
3.655999968,5.306191289,0
3.528665648,5.335203926,0
3.936536692,5.318642587,0
2.731131793,5.325166075,0
5.666665958,5.638330678,0
4.49944276,5.6559048,0
3.749815918,5.633008112,0
4.394966914,5.608500456,0
4.997502097,5.668399444,0
5.840682739,5.704963968,0
4.337489958,5.622132971,0
3.743509669,5.566854445,0
3.291253138,5.590784229,0
4.030564716,5.628768893,0
4.106984373,5.576158205,0
4.84439285,5.558297707,0
4.73318678,5.543606434,0
3.743509669,5.590512943,0
3.59770851,5.566801607,0
4.257105145,5.555359487,0
3.432080146,5.546824777,0
5.043880286,5.524637828,0
3.16840034,5.71490715,0
3.011248271,5.710178818,0
2.92659515,5.660706863,0
3.393930163,5.684879991,0
4.020203004,5.703764803,0
4.11793459,5.770626872,0
2.298674918,5.629356728,0
2.358518785,5.569031733,0
2.196881167,5.650177057,0
2.393661291,5.607441618,0
3.329785649,5.562200999,0
2.882216923,5.596560309,0
2.648693211,5.652126471,0
2.248023627,5.729481717,0
3.073907131,5.687020404,0
2.921235801,5.711960649,0
3.999309924,5.714080911,0
3.361886312,5.644974512,0
3.461877456,5.146532152,0
4.61356885,5.253369389,0
3.223064057,5.234076115,0
4.286208562,5.222873169,0
3.334768873,5.253082535,0
3.469289535,5.177766635,0
3.576149701,5.301089681,0
3.967988941,5.251278073,0
3.036413479,5.255901183,0
4.071538375,5.32252293,0
3.054231499,5.229554981,0
2.85111189,5.284309509,0
2.6261091,5.371996218,0
3.987229055,5.312771503,0
2.793765228,5.365154899,0
3.589433165,5.301967935,0
3.758062233,5.355577835,0
2.53712771,5.392935317,0
5.582385346,4.719048518,0
6.300121712,4.72074706,0
6.58837854,4.689004436,0
5.192687364,4.694932125,0
4.741903463,4.695566023,0
5.732214971,4.72743636,0
4.662451756,4.356280776,0
5.675754485,4.326788918,0
6.140401356,4.366946434,0
5.289800544,4.334382208,0
4.829525475,4.34799712,0
5.413017206,4.382233157,0
5.184071722,4.559831682,0
5.808949069,4.591945781,0
5.820714527,4.575907804,0
5.355904178,4.605825888,0
5.047846435,4.594314606,0
5.343129422,4.54153858,0
3.854138743,5.841996035,0
4.80529014,5.831606797,0
4.37931608,5.87232307,0
4.928434598,5.929375725,0
3.032691865,5.821238377,0
3.361095411,5.91478226,0
4.057448432,5.728832061,0
4.12596982,5.785083686,0
3.091341932,5.712237416,0
4.807030862,5.725839502,0
3.034781787,5.764337649,0
3.585982944,5.692146104,0
3.801612798,5.765375588,0
4.308409178,5.760332756,0
4.403239825,5.837101785,0
5.015054444,5.729150473,0
3.105142766,5.760292612,0
3.413633977,5.750462343,0
3.828032257,5.172936701,0
4.018802842,5.203868885,0
3.402720873,5.181791426,0
2.693394763,5.16149265,0
2.817588201,5.153095444,0
2.39924426,5.455670875,0
2.714134029,5.384604932,0
2.594818962,5.401387515,0
2.034407798,5.416523635,0
2.193299446,5.408955738,0
2.885603963,5.264631432,0
3.131524202,5.292022219,0
2.325914567,5.332645956,0
2.498363117,5.269337299,0
2.526068712,5.303730274,0
3.878037938,4.005730782,0
3.847589644,4.157274277,0
4.423588722,4.124485065,0
3.46657566,4.020095982,0
2.768142399,4.025876382,0
3.682293732,4.037865992,0
2.819801175,4.051624783,0
4.001290144,4.042143491,0
2.432802928,4.04032268,0
3.213868349,4.048049155,0
2.531627608,4.045039051,0
2.874987548,4.083547549,0
3.651047045,4.184680382,0
3.820541797,4.101693477,0
3.545531501,4.125559953,0
3.519341121,4.164427969,0
3.673831506,4.169686291,0
2.914875934,4.137142954,0
4.646838682,4.889209328,0
3.715766548,4.921804764,0
4.383094678,4.892112097,0
3.850830809,4.919061821,0
4.094205169,4.937602119,0
3.173050383,4.655132771,0
3.342767429,4.710359343,0
3.933553947,4.692390737,0
3.59049225,4.724184949,0
3.810753992,4.703815645,0
3.450622137,4.616383029,0
4.119414831,4.56987698,0
4.320974466,4.606400159,0
3.64432156,4.594477167,0
4.14706547,4.567576743,0
2.686415446,4.43110219,0
4.637321232,4.371656785,0
4.364859287,4.387763054,0
3.989527928,4.311000707,0
2.558106077,4.383911095,0
3.329528441,4.381973165,0
2.482462044,4.474902316,0
2.75413479,4.452204072,0
3.138938945,4.519965998,0
1.949838582,4.551800182,0
2.559699754,4.524258268,0
2.895687399,4.577415947,0
2.044298583,4.587972963,0
4.435068066,4.636998134,0
4.546578248,4.560879467,0
1.533579111,4.595327855,0
2.559699754,4.563274644,0
2.454174856,4.498580551,0
3.442158851,4.913772534,0
3.396105219,4.823784645,0
3.174333322,4.838370418,0
2.780761811,4.815550072,0
3.815079117,4.822614834,0
3.965777787,4.869172746,0
3.058759446,4.976936106,0
3.143926644,5.048495803,0
2.817457351,4.939972845,0
2.241569144,4.980583535,0
3.561160986,4.957217956,0
4.14499988,4.976023517,0
3.344200787,5.130065771,0
3.057910928,5.18768155,0
3.02292888,5.220450933,0
2.430756694,5.159049299,0
3.950943156,5.145040852,0
4.062904104,5.140786341,0
4.099846283,4.681331602,0
3.365638579,4.58785373,0
3.773072343,4.676622218,0
3.483589981,4.673600064,0
3.587970963,4.603880157,0
4.578908933,4.667484743,0
3.433176511,5.038564335,0
3.883387071,5.12908528,0
3.66482162,5.031984293,0
3.487876815,5.022639222,0
3.587970963,5.025143022,0
4.369189967,5.02006735,0
2.557353655,4.778739896,0
2.484238837,4.781364338,0
3.001406727,4.790243646,0
2.557353655,4.809635037,0
2.530831803,4.878782344,0
3.881824977,4.853236375,0
3.450169864,4.494675089,0
5.324629725,4.464371569,0
3.353207499,4.532262152,0
2.498739301,4.464636055,0
3.515573767,4.498599346,0
3.111304203,4.822283144,0
3.746156872,4.845944624,0
2.851041963,4.799929706,0
1.647219387,4.803104359,0
2.744934413,4.816644092,0
3.362696366,4.597448926,0
3.876262596,4.577975919,0
2.123513607,4.591908287,0
1.959362329,4.631903899,0
2.972106482,4.568324002,0
1.802339657,0.13828396,1
0.183058639,0.572417892,1
1.364726178,0.578124043,1
0.967917903,0.59555747,1
0.667531188,0.621329964,1
1.686024232,0.568499504,1
4.162011834,4.887816041,0
3.292829307,4.868109441,0
3.035995987,4.886765949,0
2.821655161,4.869888,0
3.150061411,4.882530412,0
2.935175827,4.9105235,0
3.87242055,5.013490582,0
2.749474907,4.936880531,0
3.956169984,5.012059194,0
3.123880468,4.974375204,0
3.523540137,4.997462646,0
2.43141611,4.961329876,0
3.988214404,5.277266564,0
2.402266394,5.350329424,0
3.693325471,5.272440636,0
3.693414674,5.301370256,0
3.315221047,5.284825067,0
2.572062221,5.291650083,0
5.220195803,5.639151437,0
4.127252603,5.656634845,0
3.890572906,5.634133685,0
4.428228323,5.610818899,0
4.580750938,5.668842664,0
5.468216268,5.706107465,0
4.063796487,5.625247063,0
3.471212704,5.569062756,0
3.447089241,5.593114969,0
3.743509669,5.630746107,0
3.817200483,5.578310456,0
4.628038175,5.561624317,0
4.604495176,5.539596001,0
3.695648788,5.588258433,0
3.983738142,5.564457732,0
4.296497228,5.551203651,0
3.366615208,5.544954688,0
4.875624374,5.520474315,0
2.539007038,5.720518828,0
2.47443769,5.716177401,0
2.426575494,5.665234549,0
2.815599654,5.689547104,0
3.436885171,5.709611394,0
3.484129058,5.775907863,0
1.821624531,5.63594278,0
1.843021068,5.573857635,0
1.75620739,5.6564027,0
2.111163855,5.613462105,0
2.845373395,5.568580531,0
2.464870606,5.601995761,0
2.277641782,5.659315313,0
2.136600514,5.737510846,0
2.840626833,5.694878946,0
2.515223445,5.72006451,0
3.451479549,5.721266741,0
2.764657134,5.653723841,0
3.006803069,5.172351329,0
4.044196492,5.281058555,0
3.001225455,5.260598874,0
3.753601108,5.250907352,0
2.847659151,5.280164534,0
3.138785509,5.204816584,0
3.051056934,5.325927158,0
3.365449497,5.275281531,0
2.827507232,5.281940783,0
3.379686024,5.345989001,0
2.6261091,5.253045143,0
2.635971373,5.30910029,0
2.517957619,5.399450619,0
3.633196617,5.339345978,0
2.888666617,5.390614024,0
3.16691192,5.328364338,0
3.461877456,5.383380276,0
2.470677348,5.419423938,0
5.656477848,4.744954259,0
5.813949789,4.746703735,0
6.145246337,4.715658543,0
5.489578729,4.721727855,0
4.998844844,4.722799814,0
5.335158874,4.754261398,0
4.927953937,4.375012912,0
5.221047367,4.345478858,0
5.736686591,4.385473635,0
4.899938407,4.351431745,0
5.179828098,4.365718472,0
4.999333117,4.398978511,0
5.16511883,4.580172328,0
5.543866465,4.612333047,0
5.744102362,4.59546242,0
5.508436648,4.626746384,0
5.256284489,4.613959673,0
5.068957751,4.562511091,0
3.489804915,5.849811605,0
4.237922117,5.838691601,0
3.98466602,5.879691306,0
4.247200415,5.936652566,0
2.912740987,5.827615516,0
3.201401604,5.922837862,0
3.565796655,5.738063088,0
3.489841318,5.794293661,0
2.928157765,5.719382574,0
4.157000267,5.733478567,0
2.848921055,5.771313739,0
3.127126393,5.698551495,0
3.508957139,5.776048419,0
3.646079178,5.771400817,0
4.233295249,5.849836622,0
4.385992702,5.741377572,0
3.006835116,5.771932518,0
3.190774994,5.761875882,0
3.631266813,5.145711728,0
3.38286987,5.175619279,0
2.930915006,5.155066231,0
2.562329627,5.135126456,0
2.361082842,5.126591085,0
2.112470105,5.424998612,0
2.170260599,5.355232154,0
2.298805733,5.370120649,0
2.26835178,5.385700478,0
2.018188523,5.378436316,0
2.562329627,5.229895245,0
2.479203478,5.257252073,0
2.001192952,5.297152024,0
2.604052406,5.233596831,0
2.080501883,5.269340848,0
3.330300663,3.934830511,0
3.277866388,4.084919431,0
3.878037938,4.053473949,0
2.986241445,3.948167938,0
2.176463352,3.95280795,0
3.125186298,3.964844537,0
2.256867078,3.982296043,0
3.378552554,3.974950786,0
2.124236641,3.972305412,0
2.646663845,3.980640565,0
2.06016931,3.976600335,0
2.301177533,4.014698019,0
3.191570138,4.120627273,0
3.423688391,4.038243671,0
3.215941926,4.062009864,0
3.003026701,4.100267705,0
3.200273594,4.108004349,0
2.341558037,4.075516367,0
4.213922128,4.879222402,0
3.454631914,4.913003892,0
3.799436515,4.881736731,0
3.421267517,4.90887539,0
3.588725965,4.927301114,0
3.072789198,4.646733449,0
3.121478438,4.700118085,0
3.410529812,4.68301592,0
3.335616571,4.71441643,0
3.534049945,4.694691898,0
3.156821241,4.604153469,0
3.774839825,4.557318462,0
3.813593103,4.594098279,0
3.276719835,4.583168611,0
3.611994792,4.554597226,0
2.302145265,4.402240316,0
4.171789156,4.341147117,0
3.612501826,4.358398748,0
3.414161876,4.281403057,0
2.033287101,4.355115907,0
3.165384385,4.352750688,0
1.889928153,4.441733824,0
2.417926032,4.419100008,0
2.611157347,4.486443136,0
1.364037283,4.519072974,0
1.950767911,4.491544164,0
2.884857996,4.546114499,0
1.652130627,4.561335403,0
4.098416549,4.611892,0
4.569348368,4.535220742,0
1.17073536,4.569014978,0
1.950767911,4.535933194,0
2.394945291,4.470170489,0
2.931233062,4.907864518,0
2.721242224,4.817555128,0
2.479579476,4.831600009,0
2.34067597,4.809233954,0
3.080206097,4.815870675,0
3.3924919,4.862328519,0
2.532041683,4.97192843,0
2.485913324,5.043862301,0
2.178395286,4.933904968,0
1.942745855,4.975453819,0
2.909025948,4.952266176,0
3.431907814,4.97031169,0
3.149006251,5.122963599,0
2.783434393,5.180636432,0
2.99385929,5.214786028,0
2.485913324,5.152123046,0
3.24026549,5.137982902,0
3.444551619,5.134178019,0
3.570310161,4.682702154,0
2.902615656,4.58703822,0
3.175106131,4.679294666,0
3.001406727,4.676463088,0
3.103912547,4.605725223,0
3.806572728,4.668064933,0
3.03665485,5.042981693,0
3.332568808,5.134034252,0
3.164104819,5.036168208,0
2.99914247,5.025858156,0
3.103912547,5.029209503,0
3.626234594,5.024479873,0
2.390303052,4.77803898,0
2.879905293,4.782252299,0
2.542079603,4.788991514,0
2.390303052,4.809248219,0
2.385562049,4.878248023,0
3.2767093,4.853827702,0
2.727722572,4.494426093,0
4.632349165,4.462917314,0
2.688287816,4.531248301,0
2.634348158,4.461817691,0
2.753807869,4.496032336,0
2.393286135,4.809284843,0
2.956673946,4.834182792,0
2.175877565,4.786330317,0
1.606179183,4.791455363,0
2.04602713,4.805090508,0
2.880494662,4.587035174,0
3.208608696,4.566529258,0
1.650398518,4.582270238,0
2.175877565,4.622168156,0
2.356652802,4.55774688,0
1.936771855,0.54232337,1
2.663915727,0.561352202,1
2.502894368,0.574293078,1
2.292472727,0.600773309,1
2.480937473,0.555404673,1
4.479765439,4.937000777,0
4.172012615,4.91783532,0
4.015171395,4.936952707,0
3.820457688,4.919383263,0
3.333326064,4.932450417,0
3.809212402,4.962783509,0
4.48229342,5.058973579,0
3.737460519,4.983185082,0
5.129208783,5.055033987,0
4.418466739,5.019459542,0
3.771819575,5.042673835,0
3.27328088,5.005582079,0
4.565476649,5.327343698,0
3.852375401,5.398622132,0
4.833204093,5.324034896,0
5.012437198,5.350676153,0
3.467171161,5.334304256,0
3.834333459,5.339806817,0
5.476896941,5.727545747,0
4.544724212,5.747754298,0
4.999079657,5.723655329,0
5.069030752,5.699160953,0
5.031211695,5.757389954,0
5.862281177,5.795822477,0
4.018514957,5.717289823,0
3.630037678,5.660209565,0
4.332602504,5.684636371,0
3.885448517,5.722607452,0
4.419410983,5.670489765,0
5.057606416,5.652465782,0
5.067267716,5.630570658,0
4.195301532,5.677089228,0
5.103255372,5.653884036,0
4.842881017,5.641744492,0
4.07591435,5.635298574,0
5.402055849,5.611262266,0
2.897046024,5.763138835,0
3.060068664,5.75913114,0
3.098159693,5.710431722,0
3.209058503,5.732603914,0
3.539944763,5.752550841,0
3.656325542,5.818784559,0
2.005501359,5.684463494,0
2.253913236,5.62178207,0
2.219291126,5.705349764,0
2.492309317,5.662784002,0
2.665226695,5.616511305,0
2.675524741,5.651058544,0
3.104399146,5.705252551,0
3.307007733,5.784134175,0
3.900958445,5.738205638,0
3.154406131,5.765732497,0
3.619514723,5.76809844,0
2.92659515,5.699264723,0
3.564572791,5.183756611,0
4.150725244,5.292397077,0
3.966299796,5.271091295,0
4.032043587,5.264034183,0
3.213355282,5.292760551,0
3.948778408,5.217723332,0
3.469289535,5.340790854,0
3.189407227,5.288613034,0
3.795710864,5.295533485,0
3.210877012,5.357753916,0
2.993154355,5.266005044,0
3.562702131,5.322316185,0
3.355968415,5.405477085,0
3.954967434,5.347414559,0
4.154556738,5.399505822,0
3.515451713,5.336256898,0
4.181086663,5.39045532,0
3.487682458,5.426249564,0
6.659283346,4.796028407,0
5.794749643,4.798161646,0
6.387126124,4.766677243,0
6.217774486,4.771471892,0
5.916409815,4.774667024,0
5.463613445,4.803133021,0
5.76263193,4.435192908,0
5.01668324,4.406105393,0
6.021302318,4.446384211,0
4.970499599,4.411667313,0
6.070395324,4.428008709,0
4.918939536,4.460390605,0
6.004991337,4.637394957,0
5.813709417,4.668560903,0
6.526692551,4.652031868,0
6.394640016,4.685272076,0
6.273703258,4.668529822,0
