3.552599603718668675e+01,4.118067415021265276e+01,1.940362098199624086e+01,2.713854763339037035e+01,-4.417211478572160388e+01,-3.301127655764398039e+00,-2.233469464815415861e+01
3.733680868242603168e+01,4.047241882887279729e+01,1.691137477731029293e+01,2.409245578669616350e+01,-4.380738751911622586e+01,-2.808479100957865793e+00,-2.116113798364667531e+01
3.940763620278091395e+01,3.993137474501723716e+01,1.854172850412996354e+01,2.451919484930466453e+01,-4.481528732558452077e+01,-3.565389982965014859e+00,-2.030847527810916731e+01
-5.240625569792601368e+01,-3.082881471327041822e+01,6.378067464066467629e+00,-3.588075051698527318e+01,-6.147740380372897562e+01,-1.880166092296325786e+01,1.121606421335727433e+01
-5.339538371486590052e+01,-3.281289147034106435e+01,1.008758867567017958e+01,-3.702368797228375996e+01,-6.296871125944181813e+01,-2.006099440569737524e+01,1.380443137339591964e+01
-5.440696832386496595e+01,-3.256049888189489394e+01,8.054168114980363669e+00,-3.680682098347031683e+01,-6.084287924807563286e+01,-1.927772643460464508e+01,1.485480790319809685e+01
-5.271595151882671360e+01,-3.106805349621783208e+01,6.022266256469197998e+00,-3.775467940618373319e+01,-5.994465549052096520e+01,-1.982031322481982372e+01,1.298859742368740022e+01
-5.452870587946610925e+01,-3.145233632814467128e+01,7.365920494243675343e+00,-3.835624565345419512e+01,-5.995087674407459133e+01,-2.072612874374999947e+01,1.232562098601971279e+01
-5.448209593840217480e+01,-3.077369445537164694e+01,7.025399974124237445e+00,-3.901222666707857911e+01,-6.154230938167005860e+01,-1.974154053895970407e+01,1.326245619278952148e+01
2.560949416838727899e+01,-2.112732487571311424e+01,4.080604033823707510e+01,-3.269605654344299062e+00,-3.354718673358667580e+00,-2.060934536257696337e+01,-1.026330392945508230e+01
2.636277466216672138e+01,-2.311498237001322309e+01,3.900150759996343197e+01,-3.904536633820621105e+00,-1.170759731447204688e+00,-1.831144376603715074e+01,-7.611413348908990351e+00
2.660362845560340972e+01,-2.278102207548913682e+01,3.994960290703041039e+01,-3.914524267770207899e+00,-2.911913256633769542e+00,-1.881326344869496836e+01,-8.698305952556864895e+00
2.537791744523358517e+01,-2.336984479230879685e+01,3.963027487341999233e+01,-4.720517845707835392e+00,-1.458807885203211807e+00,-2.034134351058052559e+01,-8.373524127025525843e+00
2.533036888467938397e+01,-2.309441472927346695e+01,4.010005526124430730e+01,-4.782947476232331852e+00,-2.462060968625487511e+00,-1.918654514652769194e+01,-9.470767922424791152e+00
2.913999564267201592e+01,-2.381554642182914350e+01,3.940268552813604686e+01,-3.652487188799860007e+00,-1.129856861058545325e+00,-2.097266072638099388e+01,-9.157186144725962151e+00
2.224489128500421131e+01,-1.398586109546871370e+01,-1.478210822191748441e+01,-4.534768741905836009e+01,2.346027628349605720e+01,1.983339691159440754e+00,-4.993328170189593962e+00
2.216790101694654425e+01,-1.288162916694682103e+01,-1.507737508864258480e+01,-4.710450911399808405e+01,2.251466094084885228e+01,4.341451430150715662e-01,-5.530768006966032324e+00
2.246876795705343355e+01,-1.310135063227233942e+01,-1.362768145342783654e+01,-4.493384392871632826e+01,2.337448443713961055e+01,2.137418957632932770e-01,-8.101442261902660036e+00
2.322733843797818309e+01,-1.290139120614087531e+01,-1.676245225308425191e+01,-4.403234667843102557e+01,2.059932662886570043e+01,-1.286259395033742869e+00,-6.874764671850892128e+00
2.299304878564582566e+01,-1.196288153372875307e+01,-1.527451715538640364e+01,-4.488716259630294303e+01,2.335313610863133960e+01,-3.291675164299591172e-01,-5.569195934580799090e+00
2.361571929101504352e+01,-1.197587679624569112e+01,-1.577676912874996695e+01,-4.485579024045548380e+01,2.316152177716032412e+01,-1.551326281774809468e+00,-4.807690969149571281e+00
-1.110806163366146393e+02,5.600515250328657402e+01,7.259809547286411657e+01,2.068225325983554796e+00,4.815687547974238214e+01,2.016297312102951711e+00,-5.675987742894142762e+00
-1.102809124266734528e+02,5.490244729033221205e+01,7.175075589638572637e+01,1.455656498112057440e+00,4.879652968055071227e+01,6.048093003593358885e-01,-4.424107691424920219e+00
-1.100260114962236599e+02,5.617987747811620380e+01,7.345081446387851543e+01,1.915595056226665704e+00,4.855755645045069713e+01,1.660646800692545888e+00,-4.382136408635595615e+00
-1.125190587553126420e+02,5.468086034134122997e+01,7.367546546007919517e+01,1.567200792145189592e+00,5.066386383633513191e+01,1.918864569625689187e+00,-4.474746092745961690e+00
-1.104644243189486446e+02,5.542135291819659670e+01,7.293459319466876423e+01,-2.851014521744893448e-01,4.738671384861920188e+01,2.443352393071148931e+00,-4.272705806197015121e+00
-1.110275643600489417e+02,5.506054761085331961e+01,7.308872274637184319e+01,2.107914759240454128e+00,5.015686501241679451e+01,3.498167382258338343e+00,-4.747683239094256713e+00
1.843738043048006148e+01,3.070900278461668975e+01,8.131446003427722502e+00,3.740637010107821681e+01,-1.923723240882936381e+01,3.510614981676148716e+01,-1.879580015379637459e+01
1.848393716101065110e+01,3.077312739663746299e+01,7.443446567072633968e+00,3.976228367188705448e+01,-1.792188103808440403e+01,3.789562476878042929e+01,-1.754454311178509940e+01
2.043521656865710767e+01,3.209940852432470138e+01,8.714193520537405035e+00,3.750891528591284896e+01,-1.835676004081485857e+01,3.791760215194663886e+01,-1.733618828991592764e+01
1.872796380399310223e+01,3.035746260285663212e+01,5.493392538326268948e+00,4.011629260672703623e+01,-1.762204574087954612e+01,3.661166515396892152e+01,-1.616279392937518367e+01
1.765340389210687277e+01,3.173448521575928538e+01,8.917338651864321619e+00,3.992717266500176976e+01,-1.805092197125275177e+01,3.677187865130579780e+01,-1.443502366107374790e+01
1.853725585438940016e+01,3.087380469686087281e+01,6.928931998958328897e+00,3.820162355329164683e+01,-1.723645229680128921e+01,3.584720668431418744e+01,-1.759964873057883139e+01
1.509829912903136240e+01,1.200138449687673692e+01,3.644158684687019978e+00,-3.183018063151787658e+01,1.447249455115331784e+01,4.034542031088336955e+01,3.535060108454610717e+00
1.390463409644069159e+01,1.163099756308816168e+01,1.285281568744345737e+00,-3.099084799976311189e+01,1.253691866901830920e+01,3.802394722901966162e+01,5.256223197229338950e+00
1.522898770153101111e+01,1.255171234748932996e+01,2.319044432675338996e+00,-3.198246871821187653e+01,1.322760173077941914e+01,3.768172382678362453e+01,5.174097720184246185e+00
1.373332697778375078e+01,1.069473658390318249e+01,9.619385802610097569e-02,-3.113981746668124018e+01,1.300117206391147207e+01,3.755306663735103001e+01,5.553113438568094473e+00
1.411017623269533949e+01,1.074487221053518304e+01,1.661890811328110007e-01,-3.200204592485519584e+01,1.279935590918477750e+01,3.790905002110636701e+01,5.758886906203235512e+00
1.576453698957874394e+01,1.041341606406534126e+01,2.385067165887878371e+00,-3.255640553738065535e+01,1.308317920013757352e+01,4.008635035986402784e+01,2.239160875089801994e+00
6.246407571820265758e+01,-2.354166769449278007e+01,-6.842145632661608134e-01,-3.564939156975651002e+01,2.820923684578001023e+00,9.966448779345105535e+00,-2.392540432719824395e+01
6.251977635546549550e+01,-2.455750935512435262e+01,-2.607304473997102523e+00,-3.644060228499740361e+01,2.970738494828657483e+00,9.234279440063282607e+00,-2.532093559797424476e+01
6.135659759303354832e+01,-2.551914540776370188e+01,-7.926772347968784604e-01,-3.639861624216106151e+01,3.065514660663364310e+00,9.320034818811361532e+00,-2.387550142214031368e+01
6.228952810396453543e+01,-2.423570321064621069e+01,-2.531024297505759080e+00,-3.642640114026903575e+01,2.666212171599616543e+00,1.018969350175493638e+01,-2.356272506735132310e+01
6.270675859319257484e+01,-2.408546723040200277e+01,-2.465975888393770354e+00,-3.523476703972152535e+01,3.115734515387016401e+00,9.853346638294937065e+00,-2.384400681193734073e+01
6.409667362235209964e+01,-2.431277870744656155e+01,-1.615266889821743046e+00,-3.629552385703853901e+01,4.528322396772907155e+00,8.033909755694027766e+00,-2.221721414448041187e+01
3.916130389275981893e-01,1.890074845019271166e+01,3.884450606372612924e+01,1.742546746959885695e+01,6.517192464730503509e+00,-2.833416705873917962e+01,-2.405815563428662074e+01
-4.871462525570774971e-01,1.864686419657616767e+01,3.892454946008116679e+01,1.850883354669914027e+01,8.081646589054585661e+00,-2.756856760823113817e+01,-2.400651461679198206e+01
-2.647808603986451237e-01,1.837343284651332453e+01,3.971822210585643376e+01,1.704109216451384867e+01,6.269559046767322563e+00,-2.712042136584502927e+01,-2.288509528156037121e+01
-7.598147190288451203e-01,1.892120806329214489e+01,4.056879420917372414e+01,1.693818198212311898e+01,7.711060767101192148e+00,-2.766165445026938841e+01,-2.368865577611175866e+01
7.739914850561130377e-02,1.826701181028539978e+01,4.122901166558315822e+01,1.708574144954739538e+01,7.322425559010084406e+00,-2.633977625569061587e+01,-2.287941912704115666e+01
7.291700616148934166e+00,3.479597574934039272e+01,-1.074999594616370580e+01,-8.912819329787695644e-01,2.261196293135378177e+00,-1.684423907203871806e+01,3.013513848066134670e+01
6.297217391854493584e+00,3.308394788041986345e+01,-8.885228010814330446e+00,-1.411973897174590764e+00,2.847171587975125817e+00,-1.678665582920019617e+01,2.829617625508049628e+01
6.334756499402518060e+00,3.475503269036000376e+01,-9.306172186152060988e+00,-1.203703755094792882e+00,1.861744203720830271e+00,-1.656945170052123473e+01,3.154573873629470881e+01
8.492362035223981920e+00,3.300516718852190934e+01,-9.386793188338465654e+00,-2.515648124897953863e+00,4.156343003336437913e-01,-1.675613154748119982e+01,2.937032212312225354e+01
7.437560083749032991e+00,3.611917518698740537e+01,-5.913693564415105186e+00,-4.008669539208677968e+00,2.821470557982403982e+00,-1.546747444847382447e+01,2.974458300140122091e+01
-7.713869443346789012e+01,7.507445288670170669e+01,-5.843347580388703477e+01,-5.700821536160688652e+01,-4.037315185492978742e+01,-1.869462553694196316e+01,-2.676251943199812899e+01
-7.771053196957957709e+01,7.557372573935485605e+01,-6.014205995862342746e+01,-5.751230047819603897e+01,-4.143210072639894292e+01,-1.814027846643791264e+01,-2.545989539941782454e+01
-7.789374276633475347e+01,7.601614460398641882e+01,-6.084428899618652054e+01,-5.571098365561724819e+01,-3.902966919850266692e+01,-1.817809688793181166e+01,-2.630955223497883821e+01
-7.729326551351189778e+01,7.324191848228635138e+01,-5.919302947226088207e+01,-5.796867342616050678e+01,-3.986179444795161686e+01,-1.901309590579350939e+01,-2.612707482198289455e+01
-7.771954879346324674e+01,7.549945803692702384e+01,-5.876675096032823120e+01,-5.856069213931348116e+01,-4.243468300494975409e+01,-1.748753376158856909e+01,-2.696700384719814991e+01
-2.311321119457496920e+01,-1.861618483139814018e+01,2.844950180939647311e+01,-1.386300593239790935e+01,-4.345010307618726841e+01,2.644286470877963779e+01,3.779420469504447055e+01
-2.020021958747195967e+01,-1.676663020063884346e+01,2.622971679276556500e+01,-1.330485843970350857e+01,-4.183133949897841575e+01,2.615616420534020392e+01,3.661132774983584426e+01
-2.100346472315497337e+01,-1.827106157866175451e+01,2.825767649830428141e+01,-1.486390845276883432e+01,-4.144924443689028948e+01,2.517021045087086861e+01,3.669967483899001337e+01
-2.070608716379337721e+01,-1.805873615369827689e+01,2.905456209942867574e+01,-1.385387400467898189e+01,-4.274131280057474669e+01,2.612598990107639452e+01,3.588533590662071759e+01
-2.106120870608642193e+01,-1.618758059424894569e+01,2.795731204648050294e+01,-1.395160641294350690e+01,-4.338882912115477808e+01,2.520237217978589683e+01,3.763238767088590464e+01
3.838177750836391056e+01,3.675752489976105153e+01,-1.875199875496769053e+01,-7.809192395202500414e+00,2.780415375431443437e+01,-3.603884727226428453e+01,3.243708397717819736e+01
3.908047942944570963e+01,3.682256721769496721e+01,-1.890818611376771941e+01,-8.787238946750703050e+00,2.713474855303972078e+01,-3.602830818940138613e+01,3.227470873257528439e+01
3.839890557100120105e+01,3.459714478040829988e+01,-1.717013471391683765e+01,-7.088207962084506875e+00,2.849055121629623955e+01,-3.717566969644308017e+01,3.160395667441526513e+01
3.778853750302211978e+01,3.670403059492595332e+01,-1.809029956755515300e+01,-7.774495692680597259e+00,2.858895416552778457e+01,-3.493777794032411066e+01,3.518643683300827973e+01
4.047706023570152922e+01,3.552914923473041853e+01,-1.886650984374915652e+01,-9.402612103740352723e+00,2.638649151060383247e+01,-3.545562446942584955e+01,3.200931389810717320e+01
3.914142721632472188e+01,3.531791173912584725e+01,-1.796402769242467201e+01,-8.236882479005563695e+00,2.768385145508673162e+01,-3.633563913745106788e+01,3.184012527167110207e+01
2.590680816952220766e+01,-6.733784170552598880e+01,3.767409273386096658e+01,-5.768319773798841865e+00,4.300593669399206398e+00,4.919490445834546755e-01,2.482333406368534767e+01
2.636038498747283043e+01,-6.708158266620834809e+01,3.737128228820096609e+01,-5.016453887596556527e+00,4.643678749525816940e+00,-6.691584691865128942e-01,2.471273444783884443e+01
2.406578452893993969e+01,-6.584280626423189631e+01,3.735359233063807238e+01,-5.534325556038449889e+00,3.979081363367927615e+00,-1.362015602375010292e+00,2.295520114824383029e+01
2.512575629811127698e+01,-6.674910321641438316e+01,3.709227032908148658e+01,-4.907727176982499273e+00,4.492965168085248706e+00,-7.734637854975155991e-01,2.451793094753242741e+01
2.649335922908617036e+01,-6.802103886514174746e+01,3.698994394440037325e+01,-5.891697900815149325e+00,4.216370111283311850e+00,8.437650165445611528e-01,2.451076026851745837e+01
2.520539053125459006e+01,-6.736330167244631184e+01,3.735644919400631636e+01,-6.025026154304832460e+00,4.458039639495613216e+00,-1.586213003772662944e-02,2.334394767772639057e+01
-1.456793765140043462e+01,-3.563778411484454267e+01,-2.234640703074797230e+00,4.334547655640044184e+01,-1.197479614804696446e+01,2.235417019539278272e+01,1.245181442796820015e+01
-1.495645643280625592e+01,-3.571833666448433320e+01,-8.164188283270228386e-01,4.021737967109752532e+01,-1.245810589195586182e+01,2.255489990055416172e+01,1.172119380391578147e+01
-1.487634157041419947e+01,-3.453528903060896482e+01,1.059884406086187281e-01,4.277086628360063969e+01,-1.063237840508229226e+01,2.240339611551546994e+01,1.332044157534713413e+01
-1.464819213193086433e+01,-3.562402302391184605e+01,-1.359389256723128270e+00,4.243306963223471939e+01,-1.096800073638544148e+01,2.166520317706354248e+01,1.182750898533124762e+01
-1.581855966434756589e+01,-3.390365399343285446e+01,-1.434651473123040866e+00,4.288250494081940900e+01,-1.312001313177547246e+01,2.134581198324001861e+01,1.139276647985551172e+01
-1.620271452977377891e+01,-3.630330981158991932e+01,-1.875625384482932256e+00,4.137876594015445875e+01,-1.179460159714701284e+01,2.205358974057401511e+01,1.287180888136915158e+01
-2.984877164718783860e+01,1.523866823188270914e+01,-6.209742385963215838e+01,2.097771361744842267e+01,9.708686783120874964e+00,2.402951217610573309e+01,3.064305048196503378e+01
-3.033778439642200198e+01,1.539837379751656066e+01,-6.076619781416901134e+01,2.250659689488881554e+01,9.312865056411121500e+00,2.488154295401588811e+01,3.189248089391783125e+01
-2.964195675151602671e+01,1.551686180231993717e+01,-6.143762532758800177e+01,2.129840876734786548e+01,1.038115401005700278e+01,2.308851407381452603e+01,3.075326788524978383e+01
-2.988845927156984317e+01,1.460213503618403763e+01,-6.145140709667652601e+01,2.020307914725763254e+01,8.891516450950122774e+00,2.527187993950900236e+01,3.083827627058920129e+01
-3.014227160611781997e+01,1.518256107561638046e+01,-6.285807172874449833e+01,2.077474304051177256e+01,1.022031415417886535e+01,2.349195888311569647e+01,3.107347579195627674e+01
-3.081798307869598830e+01,1.421835752043470613e+01,-6.212565681557994424e+01,2.255181810599647818e+01,9.643014120923481869e+00,2.389496134119086079e+01,3.161280895690370940e+01
4.625334790324014023e+01,3.910574284350720120e+01,-7.084950890909035515e+00,3.964491176733017141e+01,1.107792778315027649e+00,-2.933093404453165931e+01,7.782034521594861864e+00
4.671705186860107517e+01,3.806324236532711325e+01,-8.030796254289791491e+00,3.962407489295574692e+01,4.821180139075220694e-02,-2.991237976648846342e+01,1.190215283954304404e+01
4.601929402773728128e+01,3.924465451398874194e+01,-8.469938489078156607e+00,3.867783529273271625e+01,1.495850188214452814e+00,-2.848404384967407665e+01,1.189109942197687886e+01
4.821307229669041305e+01,3.787455291566419646e+01,-8.927409102044096656e+00,3.959600057338565904e+01,1.167682377536425786e+00,-2.995552855545868809e+01,8.761137432038333728e+00
4.695942028494931719e+01,4.017166601094038469e+01,-1.083266715264537083e+01,3.753790975860589896e+01,3.340567007839968294e+00,-3.015730140451872643e+01,8.824028465726943438e+00
4.537054240099685387e+01,3.907556486342601687e+01,-8.758459911403537745e+00,3.994640915209437537e+01,6.293045989214289815e-01,-2.776551465567064980e+01,8.332801802057247187e+00
2.109523654304388884e+01,1.764457087143986413e+01,-2.833213186261967209e+01,-5.058146235026262261e+00,2.310703532032871621e+01,1.733795937229173134e+01,-2.085609290967231999e+01
2.041209033286460439e+01,1.861941261077274135e+01,-2.880734765664955077e+01,-5.907550902621324873e+00,2.263991073453584946e+01,1.751465012836939650e+01,-1.859896153786664286e+01
2.042455809158056823e+01,1.904452756708534977e+01,-2.509947457435382034e+01,-3.420303975049100664e+00,2.329964680532136612e+01,1.586921771445241625e+01,-2.018509152469661316e+01
2.136859143851625120e+01,1.855045448674939479e+01,-2.615112100185598720e+01,-6.796401207146968382e+00,2.299101903473722075e+01,1.668704676190488811e+01,-2.052330088163598276e+01
